codigo_falta,descripción,tipo_formato,nivel_gravedad,año_infracción,mes_infracción,cant_impuesta,importe_impuesto_soles,reincidencia_impuesta_soles
M16,Circular en sentido contrario al tránsito autorizado,Papeleta de Tránsito,M,2025,1,92,59064,1284
G08,No utilizar el carril derecho para recoger o dejar pasajeros o carga.,Papeleta de Tránsito,G,2025,2,1,428,0
G08,No utilizar el carril derecho para recoger o dejar pasajeros o carga.,Papeleta de Tránsito,G,2025,1,1,428,0
M03,Conducir un vehículo automotor sin tener licencia de conducir o permiso provisional.,Papeleta de Tránsito,M,2025,1,216,577800,0
G72a,"Utilizar,  mientras  se  conduce  el  vehículo, cualquier dispositivo electrónico que reproduzca imágenes o videos con fines de entretenimiento visual.",Papeleta de Tránsito,G,2025,3,2,856,0
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,3,127,81534,642
G59,"Conducir un vehículo de la categoría  L, con excepción de la categoría L5, sin tener puesto el casco de seguridad o anteojos protectores, en caso de no tener parabrisas; o permitir que los demás ocupantes no tengan puesto el casco de seguridad.",Papeleta de Tránsito,G,2025,1,10,4280,0
G58,"No presentar la Tarjeta de Identificación Vehicular; la Licencia de Conducir, salvo que esta sea electrónica; y/o el Documento Nacional de Identidad o Documento de Identidad, según corresponda",Papeleta de Tránsito,G,2025,2,202,86456,16264
G18a,"Conducir un vehículo sin que ambas manos estén  sobre  el  volante  de  dirección,  excepto cuando  es  necesario  realizar  los  cambios  de velocidad o accionar otros comandos.",Papeleta de Tránsito,G,2025,1,3,1284,0
G11,"Circular, estacionar o detenerse sobre una isla de encauzamiento, canalizadora, de refugio o divisoria del tránsito, marcas delimitadoras de carriles, separadores centrales, bermas, aceras, áreas verdes, pasos peatonales, jardines o rampas para minusválidos.",Video Papeleta,G,2025,1,2,856,0
G57,"No respetar las señales que rigen el tránsito, cuyo incumplimiento no se encuentre tipificado en otra infracción. ",Papeleta de Tránsito,G,2025,2,956,409168,29960
M02,"Conducir con presencia de alcohol en la sangre en proporción mayor a lo previsto en el Código Penal, bajo los efectos de estupefacientes, narcóticos y/o alucinógenos comprobada con el exámen respectivo o por negarse al mismo.",Papeleta de Tránsito,M,2025,2,22,58850,0
G32,Circular por la ciclovía,Papeleta de Tránsito,G,2025,2,138,59064,2140
L07,Utilizar la bocina para llamar la atención en forma innecesaria,Papeleta de Tránsito,L,2025,1,8,1712,642
G42,"Estacionar frente a la entrada o salida de garajes, estacionamientos públicos, vías privadas o en las salidas de salas, espectáculos, centros deportivos en funcionamiento.",Papeleta de Tránsito,G,2025,2,2,856,0
G11,"Circular, estacionar o detenerse sobre una isla de encauzamiento, canalizadora, de refugio o divisoria del tránsito, marcas delimitadoras de carriles, separadores centrales, bermas, aceras, áreas verdes, pasos peatonales, jardines o rampas para minusválidos.",Papeleta Electrónica,G,2025,1,170,72760,0
G42,"Estacionar frente a la entrada o salida de garajes, estacionamientos públicos, vías privadas o en las salidas de salas, espectáculos, centros deportivos en funcionamiento.",Papeleta de Tránsito,G,2025,1,6,2568,0
M03,Conducir un vehículo automotor sin tener licencia de conducir o permiso provisional.,Papeleta de Tránsito,M,2025,2,1,2675,0
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,1,56,35952,642
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2025,3,2145,918060,210576
G19,"Conducir un vehículo de la categoría M o N que carezca de vidrios de seguridad reglamentarios o que su parabrisas se encuentre deteriorado, trizado o con objetos impresos, calcomanías, carteles u otros elementos en el área de barrido del limpiaparabrisas y que impidan la visibilidad del conductor o un vehículo de la categoría L5 que contando con parabrisas, micas o similares, tengan objetos impresos, calcomanías, carteles u otros elementos que impidan la visibilidad del conductor. ",Papeleta de Tránsito,G,2025,1,42,17976,4708
G10,Incumplir las disposiciones sobre el uso de las vías de tránsito rápido y/o de acceso restringido.,Papeleta de Tránsito,G,2025,3,1,428,428
M16,Circular en sentido contrario al tránsito autorizado,Papeleta de Tránsito,M,2025,1,1,642,0
L07,Utilizar la bocina para llamar la atención en forma innecesaria,Papeleta de Tránsito,L,2025,2,5763,1233282,200518
M42,"Conducir un vehiculo de la categoria L5 de la clasificación vehicular, que no cuente con el certificado de aprobacíón de inspección técnica vehicular",Papeleta de Tránsito,M,2025,1,2,535,0
G59,"Conducir un vehículo de la categoría  L, con excepción de la categoría L5, sin tener puesto el casco de seguridad o anteojos protectores, en caso de no tener parabrisas; o permitir que los demás ocupantes no tengan puesto el casco de seguridad.",Papeleta de Tránsito,G,2025,1,3,1284,0
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2025,1,10,4280,2568
G40,Estacionar el vehículo en zonas prohibidas o rigidas señalizadas o sin las señales de seguridad reglamentarias en caso de emergencia.,Video Papeleta,G,2025,1,14,5992,2996
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2025,2,1122,480216,204584
G11,"Circular, estacionar o detenerse sobre una isla de encauzamiento, canalizadora, de refugio o divisoria del tránsito, marcas delimitadoras de carriles, separadores centrales, bermas, aceras, áreas verdes, pasos peatonales, jardines o rampas para minusválidos.",Papeleta de Tránsito,G,2025,2,42,17976,856
G30,Circular  transportando  personas en la parte exterior de la carrocería o permitir que sobresalga parte del cuerpo de la(s) personas(s) transportada(s) en el vehículo.,Papeleta de Tránsito,G,2025,1,4,1712,0
M24,Circular  sin  placas  de  rodaje  o  sin  el  permiso correspondiente,Papeleta de Tránsito,M,2025,2,3,1926,0
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2025,3,47,20116,4708
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta de Tránsito,L,2025,1,6,1284,642
G59,"Conducir un vehículo de la categoría  L, con excepción de la categoría L5, sin tener puesto el casco de seguridad o anteojos protectores, en caso de no tener parabrisas; o permitir que los demás ocupantes no tengan puesto el casco de seguridad.",Papeleta de Tránsito,G,2025,2,1,428,0
G58,"No presentar la Tarjeta de Identificación Vehicular; la Licencia de Conducir, salvo que esta sea electrónica; y/o el Documento Nacional de Identidad o Documento de Identidad, según corresponda",Papeleta de Tránsito,G,2025,2,145,62060,4280
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,2,5,3210,0
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta de Tránsito,M,2025,1,3,1926,0
G29,Circular en forma desordenada o haciendo maniobras peligrosas,Papeleta Electrónica,G,2025,1,2,856,0
L04,"Abrir o dejar abierta la puerta de un vehículo estacionado, dificultando la circulación vehicular.",Papeleta de Tránsito,L,2025,2,792,169488,45368
L06,"Arrojar, depositar o abandonar objetos o sustancias en la vía pública que dificulten la circulación.",Papeleta de Tránsito,L,2025,1,5,1070,214
M18,Desobedecer las indicaciones sobre el tránsito que ordene el efectivo de la Policía Nacional del Perú asignado al control del tránsito.,Papeleta de Tránsito,M,2025,1,2,1284,0
M24,Circular  sin  placas  de  rodaje  o  sin  el  permiso correspondiente,Papeleta de Tránsito,M,2025,3,6,3852,0
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta de Tránsito,L,2025,1,214,45796,8560
G29,Circular en forma desordenada o haciendo maniobras peligrosas,Papeleta de Tránsito,G,2025,3,53,22684,856
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta Electrónica,L,2025,1,631,135034,0
M24,Circular  sin  placas  de  rodaje  o  sin  el  permiso correspondiente,Papeleta de Tránsito,M,2025,1,1,642,0
G14,"Tener la puerta, capot o maletera del vehículo abierta, cuando el vehículo está en marcha.",Papeleta de Tránsito,G,2025,2,7,2996,856
M19,Conducir vehículos sin cumplir con las restricciones que consigna la Licencia de Conducir.,Papeleta de Tránsito,M,2025,1,17,10914,0
G28,"En vehículos de las categorías M y N, no llevar puesto el cinturón de seguridad y/o permitir que los ocupantes del vehículo no lo utilicen, en los casos en que, de acuerdo a las normas vigentes, exista tal obligación. En vehículos automotores de la categoría L5 no contar con cinturones de seguridad para los asientos de los pasajeros o no tener uno o más soportes  fijados  a  su  estructura  que  permitan a  los  pasajeros  asirse  de  ellos  mientras  son transportados",Papeleta de Tránsito,G,2025,3,296,126688,26964
M01,"Conducir con presencia de alcohol en la sangre en proporción mayor a lo previsto en el Código Penal, o bajo los efectos de estupefacientes, narcóticos y/o alucinógenos comprobado con el exámen respectivo o por negarse al mismo y que haya participado en un accidente de tránsito.",Papeleta de Tránsito,M,2025,2,4,21400,0
G08,No utilizar el carril derecho para recoger o dejar pasajeros o carga.,Papeleta de Tránsito,G,2025,1,66,28248,2996
G18a,"Conducir un vehículo sin que ambas manos estén  sobre  el  volante  de  dirección,  excepto cuando  es  necesario  realizar  los  cambios  de velocidad o accionar otros comandos.",Papeleta de Tránsito,G,2025,2,11,4708,0
G60,"Circular con placas ilegibles o sin iluminación o que tengan adherido algún material, que impida su lectura a través de medios electrónicos, computarizados u otro tipo de mecanismos tecnológicos que permitan verificar la comisión de las infracciones de tránsito. ",Papeleta de Tránsito,G,2025,3,39,16692,428
G32,Circular por la ciclovía,Papeleta de Tránsito,G,2025,1,1,428,0
G12,"Girar estando el semáforo con luz roja y flecha verde, sin respetar el derecho preferente de paso de los peatones",Papeleta de Tránsito,G,2025,3,5,2140,0
G11,"Circular, estacionar o detenerse sobre una isla de encauzamiento, canalizadora, de refugio o divisoria del tránsito, marcas delimitadoras de carriles, separadores centrales, bermas, aceras, áreas verdes, pasos peatonales, jardines o rampas para minusválidos.",Papeleta de Tránsito,G,2025,1,123,52644,4708
G40,Estacionar el vehículo en zonas prohibidas o rigidas señalizadas o sin las señales de seguridad reglamentarias en caso de emergencia.,Papeleta de Tránsito,G,2025,1,14,5992,428
M04,"Conducir vehículos estando la licencia de conducir retenida, suspendida o estando inhabilitado para obtener licencia de conducir.",Papeleta de Tránsito,M,2025,1,6,32100,0
G42,"Estacionar frente a la entrada o salida de garajes, estacionamientos públicos, vías privadas o en las salidas de salas, espectáculos, centros deportivos en funcionamiento.",Video Papeleta,G,2025,1,4,1712,0
G41,"Estacionar o detener el vehículo sobre la línea demarcatoria de intersección, dentro de éstas o en el crucero peatonal (paso peatonal)",Video Papeleta,G,2025,1,32,13696,0
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2025,1,4,2568,0
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,3,152,97584,1926
M08,"Permitir a un menor de edad la conducción de un vehículo automotor, sin autorización o permiso provisional.",Papeleta de Tránsito,M,2025,3,1,1284,0
L04,"Abrir o dejar abierta la puerta de un vehículo estacionado, dificultando la circulación vehicular.",Papeleta de Tránsito,L,2025,3,298,63772,16478
G25,"Conducir un vehículo sin portar el Certificado SOAT físico, excepto que se cuente con certificado electrónico; o sin portar el Certificado contra Accidentes de Tránsito; o que éstos no correspondan al uso del vehículo.",Papeleta de Tránsito,G,2025,1,1,428,0
M35,"Voltear en U sobre la misma calzada, en las curvas, puentes, pasos a desnivel, vías expresas, túneles, estructuras elevadas, cima de cuesta, cruce ferroviario a nivel.",Papeleta de Tránsito,M,2025,3,3,1926,0
G29,Circular en forma desordenada o haciendo maniobras peligrosas,Papeleta de Tránsito,G,2025,1,140,59920,5992
M40,Conducir un vehiculo con la licencia de conducir vencida,Papeleta de Tránsito,M,2025,2,18,23240,0
M28,"Conducir un vehículo sin contar con la póliza del Seguro Obligatorio de Accidentes de Tránsito, o Certificado de Accidentes de Tránsito, cuando corresponda, o éstos no se encuentre vigente.",Papeleta de Tránsito,M,2025,1,1,642,0
M03,Conducir un vehículo automotor sin tener licencia de conducir o permiso provisional.,Papeleta de Tránsito,M,2025,3,32,85600,0
